league,season,team,player_name,nation_,position,age,date_of_birth,Playing Time_MP,Playing Time_Starts,minutes,Playing Time_90s,goals,assists,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,yellow_cards,red_cards,xg,Expected_npxG,xa,Expected_npxG+xAG,progressive_carries,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,90s_,Expected_G-xG,Expected_np:G-xG,Expected_npxG/Sh,Standard_Dist,Standard_FK,Standard_G/Sh,Standard_G/SoT,Standard_Gls,Standard_PK,Standard_PKatt,shots,Standard_Sh/90,Standard_SoT,Standard_SoT%,Standard_SoT/90,1/3_,Ast_,CrsPA_,Expected_A-xAG,Expected_xA,key_passes,Long_Att,Long_Cmp,Long_Cmp%,Medium_Att,Medium_Cmp,Medium_Cmp%,PPA_,PrgP_,Short_Att,Short_Cmp,Short_Cmp%,Total_Att,passes,Total_Cmp%,Total_PrgDist,Total_TotDist,xAG_,Att_,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Blocks,Outcomes_Cmp,Outcomes_Off,Pass Types_CK,Pass Types_Crs,Pass Types_Dead,Pass Types_FK,Pass Types_Live,Pass Types_Sw,Pass Types_TB,Pass Types_TI,GCA Types_Def,GCA Types_Fld,GCA Types_PassDead,GCA Types_PassLive,GCA Types_Sh,GCA Types_TO,GCA_GCA,GCA_GCA90,SCA Types_Def,SCA Types_Fld,SCA Types_PassDead,SCA Types_PassLive,SCA Types_Sh,SCA Types_TO,shot_creating_actions,SCA_SCA90,Blocks_Blocks,Blocks_Pass,Blocks_Sh,Challenges_Att,Challenges_Lost,Challenges_Tkl,Challenges_Tkl%,Clr_,Err_,interceptions,Tackles_Att 3rd,Tackles_Def 3rd,Tackles_Mid 3rd,tackles,Tackles_TklW,Tkl+Int_,Carries_1/3,Carries_CPA,Carries_Carries,Carries_Dis,Carries_Mis,Carries_PrgC,Carries_PrgDist,Carries_TotDist,Receiving_PrgR,Receiving_Rec,dribbles,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Touches_Att 3rd,Touches_Att Pen,Touches_Def 3rd,Touches_Def Pen,Touches_Live,Touches_Mid 3rd,Touches_Touches,Playing Time_Min%,Playing Time_Mn/MP,Starts_Compl,Starts_Mn/Start,Starts_Starts,Subs_Mn/Sub,Subs_Subs,Subs_unSub,Team Success (xG)_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success_PPM,Team Success_onG,Team Success_onGA,Aerial Duels_Lost,Aerial Duels_Won,Aerial Duels_Won%,Performance_2CrdY,Performance_Crs,Performance_Fld,Performance_Fls,Performance_Int,Performance_OG,Performance_Off,Performance_PKcon,Performance_PKwon,Performance_Recov,Performance_TklW,tm_sub_position,height,market_value,weight,fifa_overall,fifa_potential,key_passes_per90,def_actions_per90,standard_position,position_source,is_official,data_completeness,goals_per90,assists_per90,shots_per90,dribbles_per90,passes_per90,tackles_per90,interceptions_per90,yellow_cards_per90,red_cards_per90,xg_per90,xa_per90,progressive_carries_per90,shot_creating_actions_per90,age_score,reliability_score,core_performance,behavior_score,league_score,risk_penalty,total_score
La Liga,2425,Getafe,Yellu Santiago,ESP,MF,20.0,2004.0,19,4,372,"4,1",0,0,0,0,0,0,5,0,0,0,0,0,4.0,16.0,4.0,0,0,0,0,0,"0,01",0,"0,01","0,01","0,01","4,1",0,0,"0,02","22,9",0.0,0,,0,0,0,1.0,"0,24",0,0,0,10.0,0,0.0,0,"0,2",0.0,14.0,5.0,"35,7",43.0,34.0,"79,1",0.0,16.0,72.0,57.0,"79,2",136.0,99.0,"72,8",475.0,1514.0,0,136.0,0.0,0.0,0.0,3.0,99.0,0.0,0.0,3.0,2.0,0.0,134.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,2.0,1.0,2.0,0.0,0.0,6.0,"1,45",6.0,4.0,2.0,10.0,5.0,5.0,50,3.0,0.0,1.0,0.0,6.0,8.0,14.0,8.0,15.0,5.0,0.0,97.0,0.0,8.0,4.0,239.0,490.0,4.0,97.0,7.0,1.0,"14,3",6.0,"85,7",37.0,4.0,40.0,7.0,184.0,109.0,184.0,"10,9",20,0.0,52.0,4,11.0,15,16,"-0,58","2,4","5,6","-3,2","-0,77",-1.0,"-0,24","-0,12","1,3",4.0,5.0,5.0,1.0,"16,7",0.0,3.0,6.0,14,1.0,0.0,0.0,0.0,0.0,21.0,8.0,Central Midfield,192.0,700000.0,75.0,60.0,75.0,0.0,3.629032258064516,CM,transfermarkt,False,1.0,0.0,0.0,0.24193548387096775,1.6935483870967742,23.951612903225804,3.3870967741935485,0.24193548387096775,1.2096774193548387,0.0,0.0,0.0,0.967741935483871,1.4516129032258065,66.66666666666666,41.857142857142854,34.19047619047619,90.31692913385828,94.0,-3.0,51.61182508436445
La Liga,2425,Getafe,Álvaro Rodríguez,URU,FW,20.0,2004.0,22,7,852,"9,5",2,0,2,2,0,0,6,0,"1,2","1,2","0,3","1,5",6.0,13.0,50.0,"0,21",0,"0,21","0,21","0,21","0,13","0,03","0,16","0,13","0,16","9,5","0,8","0,8","0,05","16,8",0.0,"0,08","0,2",2,0,0,25.0,"2,64",10,40,"1,06",15.0,0,1.0,"-0,3","0,4",5.0,12.0,4.0,"33,3",70.0,30.0,"42,9",2.0,13.0,122.0,71.0,"58,2",239.0,110.0,46,344.0,1496.0,"0,3",239.0,0.0,0.0,0.0,2.0,110.0,5.0,0.0,5.0,1.0,0.0,233.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,9.0,2.0,4.0,16.0,"1,69",23.0,23.0,0.0,10.0,5.0,5.0,50,12.0,0.0,3.0,3.0,0.0,7.0,10.0,7.0,13.0,13.0,2.0,186.0,20.0,37.0,6.0,221.0,735.0,50.0,300.0,33.0,16.0,"48,5",15.0,"45,5",204.0,55.0,27.0,15.0,415.0,194.0,415.0,"24,9",39,0.0,68.0,7,25.0,15,8,"-0,34","8,4","13,1","-4,8","-0,5",-4.0,"-0,42","-0,39","1,05",5.0,9.0,84.0,104.0,"55,3",0.0,5.0,19.0,30,3.0,0.0,6.0,0.0,0.0,31.0,7.0,Centre-Forward,193.0,10000000.0,81.0,66.0,81.0,0.528169014084507,1.3732394366197183,Winger,heuristic,True,1.0,0.2112676056338028,0.0,2.640845070422535,3.485915492957746,11.619718309859156,1.056338028169014,0.31690140845070425,0.6338028169014085,0.0,0.0,0.0,0.6338028169014085,1.6901408450704225,66.66666666666666,59.0,48.062248995983936,88.43339895013123,94.0,-3.0,60.143021890712454
La Liga,2425,Girona,Arnau Martinez,ESP,"DF,MF",21.0,2003.0,32,30,2624,"29,2",2,2,4,2,0,0,3,0,"1,2","1,2","2,2","3,5",41.0,162.0,102.0,"0,07","0,07","0,14","0,07","0,14","0,04","0,08","0,12","0,04","0,12","29,2","0,8","0,8","0,07","15,4",0.0,"0,11","0,33",2,0,0,19.0,"0,65",6,"31,6","0,21",155.0,2,4.0,"-0,2","1,8",18.0,150.0,89.0,"59,3",771.0,686.0,89,14.0,162.0,864.0,806.0,"93,3",1855.0,1603.0,"86,4",6911.0,25826.0,"2,2",1855.0,0.0,1.0,0.0,35.0,1603.0,7.0,1.0,58.0,258.0,44.0,1590.0,5.0,6.0,213.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,"0,21",1.0,2.0,3.0,45.0,2.0,3.0,56.0,"1,92",18.0,12.0,6.0,63.0,31.0,32.0,"50,8",76.0,2.0,31.0,6.0,30.0,15.0,51.0,28.0,82.0,31.0,5.0,1183.0,14.0,25.0,41.0,2704.0,5730.0,102.0,1402.0,37.0,20.0,"54,1",14.0,"37,8",488.0,55.0,625.0,89.0,2108.0,1009.0,2108.0,"76,7",82,24.0,87.0,30,4.0,2,5,"-0,25","31,3","39,2","-7,8","-0,27",-13.0,"-0,45","-0,11","1,16",32.0,45.0,22.0,29.0,"56,9",0.0,58.0,37.0,20,31.0,0.0,2.0,1.0,0.0,125.0,28.0,Right-Back,182.0,10000000.0,75.0,80.0,87.0,0.6173780487804879,2.8125,DM,heuristic,True,1.0,0.06859756097560976,0.06859756097560976,0.6516768292682927,1.2690548780487805,54.980945121951216,1.7492378048780488,1.0632621951219512,0.10289634146341463,0.0,0.0,0.0,1.40625,1.9207317073170733,60.0,100.0,49.04605263157895,100.0,94.0,0.0,70.47072368421053
La Liga,2425,Girona,Ferrán Ruiz,ESP,MF,21.0,2003.0,1,0,18,"0,2",0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,"0,2",0,0,,,0.0,,,0,0,0,0.0,0,0,,0,0.0,0,0.0,0,0,0.0,0.0,0.0,,3.0,1.0,"33,3",0.0,1.0,3.0,2.0,"66,7",6.0,3.0,50,15.0,39.0,0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,15.0,0.0,4.0,0.0,0.0,,0.0,,1.0,0.0,3.0,0.0,9.0,6.0,9.0,"0,5",18,0.0,,0,18.0,1,1,"0,21",0,0,0,0,0.0,0,"0,42",3,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Right-Back,172.0,25000.0,,,,0.0,5.0,DM,heuristic,False,1.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,29.214285714285715,51.315789473684205,87.74507874015747,94.0,-3.0,56.036009931324365
La Liga,2425,Girona,Gabriel Osei Misehouy,NED,"FW,MF",19.0,2005.0,9,1,257,"2,9",1,0,1,1,0,0,0,0,"0,9","0,9","0,3","1,2",5.0,15.0,22.0,"0,35",0,"0,35","0,35","0,35","0,31","0,09","0,41","0,31","0,41","2,9","0,1","0,1","0,15","17,2",0.0,"0,17","0,5",1,0,0,6.0,"2,1",2,"33,3","0,7",11.0,0,0.0,"-0,3","0,3",4.0,8.0,0.0,0,41.0,39.0,"95,1",4.0,15.0,53.0,50.0,"94,3",103.0,90.0,"87,4",247.0,1327.0,"0,3",103.0,2.0,1.0,0.0,0.0,90.0,0.0,3.0,6.0,6.0,1.0,97.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,5.0,0.0,0.0,6.0,"2,1",0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,100.0,7.0,7.0,5.0,228.0,599.0,22.0,107.0,11.0,7.0,"63,6",4.0,"36,4",64.0,7.0,5.0,1.0,128.0,61.0,128.0,"7,5",29,1.0,90.0,1,21.0,8,19,"0,56","4,5","3,6","0,9","0,31",-1.0,"-0,35","0,08","0,56",2.0,3.0,3.0,0.0,0,0.0,6.0,5.0,1,0.0,0.0,2.0,0.0,0.0,11.0,1.0,,,,,,,1.4007782101167314,0.35019455252918286,Winger,heuristic,False,1.0,0.35019455252918286,0.0,2.1011673151750974,3.8521400778210118,31.517509727626457,0.35019455252918286,0.0,0.0,0.0,0.0,0.0,1.7509727626459144,2.1011673151750974,73.33333333333334,37.75,54.387550200803204,100.0,94.0,-3.0,62.53689759036145
La Liga,2425,Girona,Iker Almena,ESP,"FW,DF",20.0,2004.0,2,0,48,"0,5",0,1,1,0,0,0,0,0,0,0,"0,7","0,7",6.0,2.0,10.0,0,"1,87","1,87",0,"1,87","0,06","1,27","1,33","0,06","1,33","0,5",0,0,"0,03","24,7",0.0,0,,0,0,0,1.0,"1,87",0,0,0,0.0,1,0.0,"0,3","0,4",2.0,1.0,0.0,0,14.0,10.0,"71,4",0.0,2.0,14.0,13.0,"92,9",32.0,23.0,"71,9",34.0,328.0,"0,7",32.0,0.0,0.0,0.0,2.0,23.0,0.0,0.0,4.0,2.0,0.0,30.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,"3,75",0.0,0.0,0.0,2.0,0.0,1.0,3.0,"5,63",1.0,1.0,0.0,1.0,1.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,32.0,0.0,1.0,6.0,152.0,233.0,10.0,31.0,3.0,2.0,"66,7",1.0,"33,3",30.0,1.0,4.0,2.0,39.0,6.0,39.0,"1,4",24,0.0,,0,24.0,2,0,"0,45","1,1",1,"0,1","0,24",0.0,0,"0,43","0,5",1.0,1.0,0.0,0.0,,0.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Right Winger,177.0,1200000.0,,,,3.75,0.0,Winger,transfermarkt,False,1.0,0.0,1.875,1.875,5.625,43.125,0.0,0.0,0.0,0.0,0.0,0.0,11.25,5.625,66.66666666666666,30.285714285714285,71.35542168674698,100.0,94.0,-3.0,68.05279690189329
La Liga,2425,Girona,Jhon Solis,COL,MF,19.0,2004.0,19,3,535,"5,9",1,0,1,1,0,0,3,0,"0,7","0,7","0,1","0,7",9.0,29.0,15.0,"0,17",0,"0,17","0,17","0,17","0,11","0,01","0,12","0,11","0,12","5,9","0,3","0,3","0,16",16,0.0,"0,25",1,1,0,0,4.0,"0,67",1,25,"0,17",29.0,0,1.0,"-0,1","0,3",2.0,12.0,7.0,"58,3",122.0,111.0,91,1.0,29.0,150.0,142.0,"94,7",295.0,264.0,"89,5",885.0,4005.0,"0,1",295.0,0.0,0.0,0.0,1.0,264.0,2.0,0.0,3.0,2.0,2.0,291.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,"1,01",13.0,12.0,1.0,14.0,8.0,6.0,"42,9",6.0,1.0,4.0,1.0,3.0,9.0,13.0,7.0,17.0,10.0,1.0,229.0,10.0,9.0,9.0,557.0,1305.0,15.0,274.0,12.0,5.0,"41,7",6.0,50,69.0,6.0,67.0,11.0,364.0,231.0,364.0,"15,6",28,1.0,76.0,3,19.0,16,13,"-0,74","7,6","12,6",-5,"-0,83",-9.0,"-1,51","-1,3","0,95",9.0,18.0,5.0,3.0,"37,5",0.0,3.0,6.0,9,4.0,0.0,0.0,0.0,0.0,27.0,7.0,Central Midfield,171.0,50000.0,80.0,68.0,80.0,0.33644859813084116,2.8598130841121496,CM,transfermarkt,False,1.0,0.16822429906542058,0.0,0.6728971962616823,2.0186915887850465,44.41121495327103,2.1869158878504673,0.6728971962616823,0.5046728971962616,0.0,0.0,0.0,1.514018691588785,1.0093457943925233,73.33333333333334,47.67857142857143,50.952380952380956,100.0,94.0,-3.0,62.480357142857144
La Liga,2425,Girona,Kim Minsu,KOR,"MF,FW",18.0,2006.0,3,0,22,"0,2",0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,"0,2",0,0,,,0.0,,,0,0,0,0.0,0,0,,0,0.0,0,0.0,0,0,0.0,0.0,0.0,,3.0,3.0,100,0.0,0.0,6.0,5.0,"83,3",10.0,9.0,90,8.0,105.0,0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,12.0,1.0,3.0,0.0,9.0,62.0,2.0,15.0,2.0,0.0,0,2.0,100,10.0,0.0,0.0,0.0,18.0,8.0,18.0,"0,6",7,0.0,,0,7.0,3,2,"1,17","0,3",0,"0,2","0,96",0.0,0,"0,42",1,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,0.0,4.090909090909091,Winger,heuristic,False,1.0,0.0,0.0,0.0,8.181818181818182,36.81818181818182,4.090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,29.357142857142858,29.487951807228914,98.53838582677166,94.0,-3.0,50.853907615840185
La Liga,2425,Girona,Papa Ba,ESP,MF,19.0,2004.0,1,0,48,"0,5",0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,2.0,0,0,0,0,0,"0,06",0,"0,06","0,06","0,06","0,5",0,0,"0,03","9,8",0.0,0,,0,0,0,1.0,"1,87",0,0,0,1.0,0,0.0,0,0,0.0,2.0,1.0,50,2.0,1.0,50,0.0,0.0,8.0,3.0,"37,5",13.0,5.0,"38,5",7.0,79.0,0,13.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,"3,75",1.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0,24.0,69.0,2.0,14.0,2.0,1.0,50,1.0,50,5.0,1.0,5.0,1.0,20.0,10.0,20.0,"1,4",48,0.0,,0,48.0,1,2,"-0,4","0,2","0,5","-0,3","-0,6",0.0,0,"0,43",0,0.0,0.0,0.0,0.0,,0.0,1.0,4.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Right Winger,180.0,50000.0,,,,0.0,1.875,Winger,transfermarkt,False,1.0,0.0,0.0,1.875,3.75,9.375,1.875,0.0,0.0,0.0,0.0,0.0,1.875,3.75,73.33333333333334,30.285714285714285,40.27108433734941,96.45964566929133,94.0,-3.0,54.53379194505808
La Liga,2425,Girona,Silvi Clúa,ESP,MF,19.0,2005.0,4,2,163,"1,8",0,0,0,0,0,0,0,0,0,0,0,"0,1",4.0,3.0,3.0,0,0,0,0,0,"0,02","0,02","0,04","0,02","0,04","1,8",0,0,"0,02","33,3",0.0,0,0,0,0,0,2.0,"1,1",1,50,"0,55",3.0,0,0.0,0,0,1.0,8.0,5.0,"62,5",42.0,36.0,"85,7",0.0,3.0,37.0,31.0,"83,8",95.0,75.0,"78,9",271.0,1302.0,0,95.0,0.0,0.0,0.0,2.0,75.0,2.0,0.0,0.0,2.0,2.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,"1,1",1.0,1.0,0.0,6.0,2.0,4.0,"66,7",6.0,0.0,2.0,1.0,4.0,3.0,8.0,7.0,10.0,3.0,1.0,61.0,0.0,1.0,4.0,217.0,495.0,3.0,77.0,4.0,2.0,50,2.0,50,16.0,3.0,32.0,8.0,116.0,72.0,116.0,"4,8",41,0.0,68.0,2,14.0,2,7,"1,09","2,3","0,8","1,5","0,83",0.0,0,"0,44","2,25",3.0,3.0,3.0,6.0,"66,7",0.0,0.0,0.0,5,2.0,0.0,0.0,0.0,0.0,4.0,7.0,,,,,,,0.5521472392638037,5.521472392638037,DM,heuristic,False,1.0,0.0,0.0,1.1042944785276074,2.208588957055215,41.41104294478528,4.41717791411043,1.1042944785276074,0.0,0.0,0.0,0.0,2.208588957055215,1.1042944785276074,73.33333333333334,34.39285714285714,68.25657894736842,100.0,94.0,-3.0,68.27438909774436
La Liga,2425,Girona,Yaser Asprilla,COL,"FW,MF",20.0,2003.0,27,15,1405,"15,6",3,1,4,3,0,0,2,0,"2,1","2,1","2,8","4,9",72.0,77.0,140.0,"0,19","0,06","0,26","0,19","0,26","0,13","0,18","0,31","0,13","0,31","15,6","0,9","0,9","0,05","22,9",2.0,"0,08","0,27",3,0,0,38.0,"2,43",11,"28,9","0,7",35.0,1,9.0,"-1,8","3,4",24.0,115.0,62.0,"53,9",239.0,184.0,77,38.0,77.0,257.0,219.0,"85,2",653.0,471.0,"72,1",2194.0,8613.0,"2,8",653.0,16.0,4.0,0.0,24.0,471.0,6.0,24.0,93.0,56.0,15.0,591.0,10.0,6.0,10.0,0.0,0.0,2.0,5.0,0.0,0.0,7.0,"0,45",0.0,1.0,7.0,45.0,1.0,7.0,61.0,"3,91",14.0,14.0,0.0,23.0,15.0,8.0,"34,8",7.0,1.0,7.0,8.0,6.0,8.0,22.0,12.0,29.0,37.0,29.0,534.0,17.0,45.0,72.0,1860.0,3762.0,140.0,607.0,64.0,29.0,"45,3",25.0,"39,1",453.0,48.0,69.0,11.0,831.0,319.0,831.0,"41,1",52,6.0,76.0,15,22.0,12,3,"0,23","20,1","21,3","-1,1","-0,07",-10.0,"-0,64","-0,37",1,18.0,28.0,3.0,4.0,"57,1",0.0,93.0,23.0,12,7.0,0.0,1.0,1.0,0.0,62.0,12.0,Right Winger,176.0,14000000.0,75.0,77.0,84.0,1.5373665480427048,1.8576512455516014,Winger,transfermarkt,True,1.0,0.1921708185053381,0.06405693950177936,2.434163701067616,4.099644128113879,30.17081850533808,1.409252669039146,0.4483985765124555,0.12811387900355872,0.0,0.0,0.0,4.612099644128114,3.907473309608541,66.66666666666666,78.75,67.40963855421687,100.0,94.0,0.0,76.5468373493976
La Liga,2425,Las Palmas,Aboubacar Bassinga,CIV,MF,19.0,2005.0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,,,0,0,0,0.0,0,0,,0,0.0,0,0.0,0,0,0.0,3.0,1.0,"33,3",0.0,0.0,,0.0,0.0,1.0,1.0,100,4.0,2.0,50,0.0,53.0,0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,11.0,0.0,3.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,4.0,4.0,4.0,"0,1",4,0.0,,0,4.0,1,4,"-10,11",0,"0,5","-0,5","-10,9",0.0,0,"0,55",1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Central Midfield,,200000.0,,,,0.0,0.0,CM,transfermarkt,False,1.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.33333333333334,28.714285714285715,38.142857142857146,82.56545275590551,94.0,-3.0,51.2562464848144
La Liga,2425,Las Palmas,Alberto Moleiro,ESP,"FW,MF",20.0,2003.0,35,32,2714,"30,2",6,1,7,6,0,0,5,0,"5,6","5,6","3,3","8,9",97.0,116.0,179.0,"0,2","0,03","0,23","0,2","0,23","0,19","0,11","0,3","0,19","0,3","30,2","0,4","0,4","0,08",19,0.0,"0,09","0,25",6,0,0,68.0,"2,25",24,"35,3","0,8",75.0,1,5.0,"-2,3","3,6",41.0,61.0,37.0,"60,7",318.0,261.0,"82,1",29.0,116.0,591.0,520.0,88,1039.0,845.0,"81,3",2734.0,11961.0,"3,3",1039.0,0.0,1.0,0.0,24.0,845.0,3.0,2.0,32.0,30.0,11.0,1006.0,1.0,9.0,11.0,0.0,1.0,0.0,3.0,1.0,1.0,6.0,"0,2",1.0,5.0,0.0,76.0,7.0,17.0,106.0,"3,52",24.0,24.0,0.0,48.0,30.0,18.0,"37,5",8.0,0.0,18.0,1.0,12.0,14.0,27.0,12.0,45.0,71.0,28.0,946.0,48.0,76.0,97.0,3126.0,5912.0,179.0,1097.0,150.0,64.0,"42,7",78.0,52,607.0,102.0,153.0,4.0,1416.0,682.0,1416.0,"79,4",78,16.0,81.0,32,40.0,3,1,"0,77","31,1","50,5","-19,4","-0,64",-13.0,"-0,43","0,59","0,83",35.0,48.0,22.0,5.0,"18,5",0.0,32.0,40.0,31,18.0,0.0,2.0,0.0,0.0,132.0,12.0,Left Winger,171.0,50000000.0,67.0,75.0,85.0,1.3596168017686072,1.492262343404569,Winger,transfermarkt,True,1.0,0.19896831245394253,0.03316138540899042,2.254974207811349,4.974207811348563,28.021370670596905,0.8953574060427413,0.5969049373618275,0.1658069270449521,0.0,0.0,0.0,3.2166543846720708,3.515106853352985,66.66666666666666,100.0,64.6586345381526,100.0,94.0,0.0,78.49638554216867
La Liga,2425,Las Palmas,Arturo Rodríguez,ESP,FW,17.0,2006.0,1,0,21,"0,2",0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,"0,2",0,0,,,0.0,,,0,0,0,0.0,0,0,,0,0.0,0,0.0,0,0,0.0,0.0,0.0,,2.0,1.0,50,0.0,0.0,4.0,4.0,100,7.0,5.0,"71,4",0.0,56.0,0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,11.0,37.0,2.0,8.0,1.0,0.0,0,1.0,100,8.0,2.0,0.0,0.0,11.0,3.0,11.0,"0,6",21,0.0,,0,21.0,1,0,"-2,8",0,"0,9","-0,8","-3,59",-1.0,"-4,29","-3,76",0,0.0,1.0,1.0,0.0,0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Centre-Forward,188.0,150000.0,,,,0.0,0.0,Winger,heuristic,False,1.0,0.0,0.0,0.0,4.285714285714286,21.428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,4.285714285714286,0.0,86.66666666666667,29.32142857142857,37.881526104417674,89.78937007874016,94.0,-3.0,54.31330654451326
