league,season,team,player_name,nation,position,age,date_of_birth,Playing Time_MP,Playing Time_Starts,minutes,Playing Time_90s,goals,assists,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,yellow_cards,red_cards,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,np_xg,xg,xa,np_goals,key_passes,xg_chain,xg_buildup,key_passes_per90,def_actions_per90,standard_position,position_source,is_official,data_completeness
Bundesliga,2425,Bochum,Samuel Bamba,GER,FW,20.0,2004.0,5,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3136723041534424,0.3136723041534424,0.0170086007565259,0,1,0.309026688337326,0.0324903130531311,3.333333333333333,0.0,Winger,heuristic,False,1.0
Bundesliga,2425,Dortmund,Carney Chukwuemeka,AUT,MF,20.0,2003.0,10,1,253,2.8,1,0,1,1,0,0,1,0,0.36,0.0,0.36,0.36,0.36,0.8316291533410549,0.8316291533410549,0.6901883706450462,1,7,4.0000030770897865,2.8219908848404884,2.4901185770750986,0.0,AM,heuristic,False,1.0
Bundesliga,2425,Dortmund,Cole Campbell,USA,FW,18.0,2006.0,4,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0799039080739021,0.0799039080739021,0.0,0.0,Winger,heuristic,False,1.0
Bundesliga,2425,Dortmund,Gio Reyna,USA,MF,21.0,2002.0,16,3,350,3.9,2,0,2,2,0,0,3,0,0.51,0.0,0.51,0.51,0.51,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Bundesliga,2425,Dortmund,Jamie Gittens,ENG,MF,19.0,2004.0,32,21,1776,19.7,8,3,11,8,0,0,4,0,0.41,0.15,0.56,0.41,0.56,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,True,1.0
Bundesliga,2425,Dortmund,Julien Duranville,BEL,MF,18.0,2006.0,12,2,283,3.1,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.4180309381335974,0.4180309381335974,0.6575317978858948,0,1,1.1650417689234018,0.0894790403544902,0.31802120141342755,0.0,AM,heuristic,False,1.0
Bundesliga,2425,Dortmund,Kjell-Arik Wätjen,GER,MF,18.0,2006.0,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Bundesliga,2425,Dortmund,Maximilian Beier,GER,"MF,FW",21.0,2002.0,29,17,1591,17.7,8,5,13,8,0,0,2,0,0.45,0.28,0.74,0.45,0.74,9.488328475505114,9.488328475505114,3.210040792822838,8,25,14.034051459282637,4.297043411061168,1.4142049025769956,0.0,Winger,heuristic,True,1.0
Bundesliga,2425,Eintracht Frankfurt,Can Uzun,TUR,MF,18.0,2005.0,20,6,675,7.5,4,1,5,4,0,0,1,0,0.53,0.13,0.67,0.53,0.67,3.4531076848506927,3.4531076848506927,0.9417958408594131,4,14,5.415256071835756,2.2100669629871845,1.8666666666666667,0.0,AM,heuristic,True,1.0
Bundesliga,2425,Eintracht Frankfurt,Elye Wahi,CIV,FW,21.0,2003.0,8,1,196,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,False,1.0
Bundesliga,2425,Eintracht Frankfurt,Fares Chaïbi,ALG,MF,21.0,2002.0,26,10,1013,11.3,1,3,4,1,0,0,2,0,0.09,0.27,0.36,0.09,0.36,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,True,1.0
Bundesliga,2425,Eintracht Frankfurt,Hugo Larsson,SWE,MF,20.0,2004.0,33,28,2393,26.6,3,1,4,3,0,0,2,0,0.11,0.04,0.15,0.11,0.15,3.057562686502933,3.057562686502933,1.6888380870223043,3,20,15.637109268456696,12.020821401849387,0.7521938988717092,0.0,AM,heuristic,True,1.0
Bundesliga,2425,Eintracht Frankfurt,Igor Matanovic,CRO,FW,21.0,2003.0,16,2,312,3.5,1,0,1,1,0,0,0,0,0.29,0.0,0.29,0.29,0.29,0.807957723736763,0.807957723736763,0.0443547256290912,1,1,2.077039336785674,1.5361630078405142,0.28846153846153844,0.0,Winger,heuristic,False,1.0
Bundesliga,2425,Eintracht Frankfurt,Jean Mattéo Bahoya,FRA,MF,19.0,2005.0,24,10,921,10.2,2,3,5,2,0,0,3,0,0.2,0.29,0.49,0.2,0.49,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,True,1.0
Bundesliga,2425,Eintracht Frankfurt,Nathaniel Brown,GER,"MF,DF",21.0,2003.0,26,22,1947,21.6,3,6,9,3,0,0,2,0,0.14,0.28,0.42,0.14,0.42,2.494919445365668,2.494919445365668,6.540987821295857,3,39,11.759051386266949,6.8294026125222445,1.802773497688752,0.0,AM,heuristic,True,1.0
Bundesliga,2425,Eintracht Frankfurt,Nnamdi Collins,GER,"DF,MF",20.0,2004.0,24,15,1489,16.5,1,1,2,1,0,0,4,0,0.06,0.06,0.12,0.06,0.12,1.088654726743698,1.088654726743698,0.9670564010739326,1,2,6.908555801957846,6.240201342850924,0.12088650100738751,0.0,AM,heuristic,True,1.0
Bundesliga,2425,Eintracht Frankfurt,Oscar Højlund,DEN,MF,19.0,2005.0,20,7,722,8.0,1,0,1,1,0,0,0,0,0.12,0.0,0.12,0.12,0.12,1.0715759545564651,1.0715759545564651,0.9632676243782043,1,6,4.587974041700363,2.675981115549803,0.7479224376731303,0.0,AM,heuristic,True,1.0
Bundesliga,2425,Freiburg,Johan Manzambi,SUI,MF,18.0,2005.0,11,4,335,3.7,2,1,3,2,0,0,2,0,0.54,0.27,0.81,0.54,0.81,1.9394828099757435,1.9394828099757435,0.3676939085125923,2,3,2.950437899678945,0.7735037058591843,0.8059701492537313,0.0,AM,heuristic,False,1.0
Bundesliga,2425,Gladbach,Grant Ranos,ARM,FW,21.0,2003.0,2,0,20,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,False,1.0
Bundesliga,2425,Gladbach,Noah Pesch,CRO,FW,19.0,2005.0,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,False,1.0
Bundesliga,2425,Gladbach,Shiō Fukuda,JPN,FW,20.0,2004.0,6,0,60,0.7,1,0,1,1,0,0,0,0,1.5,0.0,1.5,1.5,1.5,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,False,1.0
Bundesliga,2425,Heidenheim,Frans Krätzig,GER,"MF,DF",21.0,2003.0,16,15,1217,13.5,1,2,3,1,0,0,1,0,0.07,0.15,0.22,0.07,0.22,1.0113870231434705,1.0113870231434705,1.6893468517810106,1,26,3.21835320815444,1.7027722410857675,1.9227608874281021,0.0,AM,heuristic,True,1.0
Bundesliga,2425,Heidenheim,Paul Wanner,AUT,"MF,FW",18.0,2005.0,29,20,1771,19.7,3,2,5,2,1,1,2,0,0.15,0.1,0.25,0.1,0.2,3.487074453383684,4.244851130992174,1.4708796814084053,2,20,7.205643737688661,3.0005939584225416,1.0163749294184077,0.0,Winger,heuristic,True,1.0
Bundesliga,2425,Hoffenheim,Bazoumana Touré,CIV,"MF,FW",18.0,2006.0,13,7,609,6.8,0,3,3,0,0,0,1,0,0.0,0.44,0.44,0.0,0.44,1.831130545586348,1.831130545586348,1.744708113372326,0,13,3.966055143624544,0.7440709657967091,1.9211822660098523,0.0,Winger,heuristic,True,1.0
Bundesliga,2425,Hoffenheim,David Mokwa,FRA,FW,20.0,2004.0,2,0,22,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.129287451505661,0.129287451505661,0.0,0,0,0.0688088312745094,0.0,0.0,0.0,Winger,heuristic,False,1.0
Bundesliga,2425,Hoffenheim,Florian Micheler,AUT,MF,19.0,2005.0,1,0,32,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Bundesliga,2425,Hoffenheim,Max Moerstedt,GER,"FW,MF",18.0,2006.0,12,5,451,5.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.850104920566082,0.850104920566082,0.4129458125680685,0,7,1.460295056924224,0.4161513280123472,1.3968957871396896,0.0,Winger,heuristic,False,1.0
Bundesliga,2425,Hoffenheim,Paul Hennrich,GER,MF,19.0,2005.0,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Bundesliga,2425,Hoffenheim,Tom Bischof,GER,MF,19.0,2005.0,31,30,2559,28.4,5,2,7,5,0,0,5,0,0.18,0.07,0.25,0.18,0.25,2.185795512981713,2.185795512981713,4.426293452270329,5,49,11.751291548833253,8.606690591201186,1.7233294255568583,0.0,AM,heuristic,True,1.0
Bundesliga,2425,Hoffenheim,Umut Tohumcu,GER,MF,19.0,2004.0,12,3,375,4.2,0,1,1,0,0,0,3,0,0.0,0.24,0.24,0.0,0.24,0.0699462797492742,0.0699462797492742,0.9545188024640084,0,3,1.1375393066555262,0.6534786503762007,0.72,0.0,AM,heuristic,False,1.0
Bundesliga,2425,Holstein Kiel,Andu Kelati,GER,MF,21.0,2002.0,8,2,288,3.2,1,1,2,1,0,0,2,1,0.31,0.31,0.62,0.31,0.62,0.6129183657467365,0.6129183657467365,0.5438901539891958,1,4,1.9339057132601736,0.8036305010318756,1.25,0.0,AM,heuristic,False,1.0
Bundesliga,2425,Holstein Kiel,Dominik Javorček,SVK,"MF,DF",21.0,2002.0,13,4,386,4.3,0,2,2,0,0,0,2,0,0.0,0.47,0.47,0.0,0.47,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Bundesliga,2425,Leverkusen,Arthur,BRA,"MF,DF",21.0,2003.0,20,7,752,8.4,0,1,1,0,0,0,1,0,0.0,0.12,0.12,0.0,0.12,0.2702039405703544,0.2702039405703544,0.1782594732940197,0,5,1.3802417162805796,1.2591113429516554,0.598404255319149,0.0,AM,heuristic,True,1.0
Bundesliga,2425,Leverkusen,Florian Wirtz,GER,MF,21.0,2003.0,31,25,2351,26.1,10,12,22,8,2,4,3,0,0.38,0.46,0.84,0.31,0.77,7.022535771131516,10.05364241823554,8.316964589059353,8,56,20.83097556233406,10.964113848283889,2.1437686091025094,0.0,AM,heuristic,True,1.0
Bundesliga,2425,Mainz 05,Armindo Sieb,GER,"MF,FW",21.0,2003.0,27,5,762,8.5,2,2,4,2,0,0,2,0,0.24,0.24,0.47,0.24,0.47,2.6843516025692225,2.6843516025692225,1.592657197266817,2,9,5.169475324451923,2.232672449201345,1.0629921259842519,0.0,Winger,heuristic,True,1.0
Bundesliga,2425,Mainz 05,Gabriel Vidovic,CRO,MF,20.0,2003.0,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2042607143521309,0.2042607143521309,0.0,0,0,0.2042607143521309,0.0,0.0,0.0,CM,heuristic,False,1.0
Bundesliga,2425,Mainz 05,Nelson Weiper,GER,FW,19.0,2005.0,23,7,704,7.8,3,2,5,3,0,0,2,0,0.38,0.26,0.64,0.38,0.64,4.852328840643168,4.852328840643168,2.2069317772984505,3,10,7.8193249478936195,0.8903338629752398,1.2784090909090908,0.0,Winger,heuristic,True,1.0
Bundesliga,2425,Mainz 05,Nikolas Veratschnig,AUT,MF,21.0,2003.0,15,2,364,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.2985580200329423,0.2985580200329423,0.1871442943811416,0,3,2.128295427188277,1.699741169810295,0.7417582417582418,0.0,AM,heuristic,False,1.0
Bundesliga,2425,Mainz 05,Paul Nebel,GER,MF,21.0,2002.0,31,26,2345,26.1,10,4,14,10,0,0,5,1,0.38,0.15,0.54,0.38,0.54,6.269156511873007,6.269156511873007,4.314232256263495,10,35,17.700350554659963,8.364783497527242,1.3432835820895521,0.0,AM,heuristic,True,1.0
Bundesliga,2425,RB Leipzig,Antonio Nusa,NOR,"MF,DF",19.0,2005.0,25,16,1558,17.3,3,3,6,3,0,0,0,0,0.17,0.17,0.35,0.17,0.35,1.925663387402892,1.925663387402892,3.3718086406588554,3,20,8.197483662515879,4.192342787981033,1.1553273427471118,0.0,AM,heuristic,True,1.0
Bundesliga,2425,RB Leipzig,Arthur Vermeeren,BEL,MF,19.0,2005.0,28,18,1572,17.5,0,2,2,0,0,0,7,0,0.0,0.11,0.11,0.0,0.11,0.2179020345211029,0.2179020345211029,0.9440235085785388,0,12,6.024250455200672,5.125127360224724,0.6870229007633587,0.0,AM,heuristic,True,1.0
Bundesliga,2425,RB Leipzig,Assan Ouedraogo,GER,MF,18.0,2006.0,3,0,50,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Bundesliga,2425,RB Leipzig,Benjamin Šeško,SVN,"FW,MF",21.0,2003.0,33,30,2380,26.4,13,5,18,11,2,2,2,1,0.49,0.19,0.68,0.42,0.61,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,True,1.0
Bundesliga,2425,RB Leipzig,Faik Sakar,GER,MF,16.0,2008.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Bundesliga,2425,RB Leipzig,Kosta Nedeljković,SRB,"DF,MF",18.0,2005.0,10,6,479,5.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Bundesliga,2425,RB Leipzig,Tidiam Gomis,FRA,FW,17.0,2006.0,8,1,152,1.7,0,1,1,0,0,0,2,0,0.0,0.59,0.59,0.0,0.59,0.3557802066206932,0.3557802066206932,0.9084494970738888,0,3,1.8082721084356308,0.6518878042697906,1.776315789473684,0.0,Winger,heuristic,False,1.0
Bundesliga,2425,RB Leipzig,Viggo Gebel,GER,MF,16.0,2007.0,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0595486164093017,0.0595486164093017,0.0,0.0,CM,heuristic,False,1.0
Bundesliga,2425,RB Leipzig,Xavi Simons,NED,MF,21.0,2003.0,25,25,2150,23.9,10,6,16,10,0,0,5,0,0.42,0.25,0.67,0.42,0.67,6.223592175170779,6.223592175170779,6.1870312336832285,10,50,16.81583746895194,6.952227101661265,2.0930232558139537,0.0,AM,heuristic,True,1.0
Bundesliga,2425,St Pauli,Abdoulie Ceesay,GAM,FW,20.0,2004.0,7,0,60,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0162329655140638,0,1,0.0162329655140638,0.0,1.5,0.0,Winger,heuristic,False,1.0
Bundesliga,2425,St Pauli,Robert Wagner,GER,MF,21.0,2003.0,12,5,407,4.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1419104039669037,0.1419104039669037,0.0,0,0,1.1897150725126266,1.047804668545723,0.0,0.0,CM,heuristic,False,1.0
Bundesliga,2425,Stuttgart,Jarzinho Malanga,GER,MF,18.0,2006.0,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Bundesliga,2425,Stuttgart,Justin Diehl,GER,MF,19.0,2004.0,6,0,104,1.2,1,0,1,1,0,0,0,0,0.87,0.0,0.87,0.87,0.87,0.8649402894079685,0.8649402894079685,0.119648702442646,1,1,1.1548970267176628,0.1703079938888549,0.8653846153846154,0.0,AM,heuristic,False,1.0
Bundesliga,2425,Union Berlin,Aljoscha Kemlein,GER,MF,19.0,2004.0,15,11,922,10.2,1,0,1,1,0,0,3,0,0.1,0.0,0.1,0.1,0.1,1.1507091633975506,1.1507091633975506,0.8132021389901638,1,10,3.812397550791502,2.0459428429603577,0.9761388286334056,0.0,AM,heuristic,True,1.0
Bundesliga,2425,Union Berlin,David Preu,GER,MF,19.0,2004.0,5,1,121,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.106883555650711,0.106883555650711,0.0,0,0,0.1738826185464859,0.0669990703463554,0.0,0.0,CM,heuristic,False,1.0
Bundesliga,2425,Union Berlin,Tom Rothe,GER,"MF,DF",19.0,2004.0,26,19,1670,18.6,3,3,6,3,0,0,4,1,0.16,0.16,0.32,0.16,0.32,2.0692028012126684,2.0692028012126684,1.5009428430348637,3,12,5.175764583982527,2.6981976814568043,0.6467065868263473,0.0,AM,heuristic,True,1.0
Bundesliga,2425,Werder Bremen,Keke Topp,GER,FW,20.0,2004.0,19,1,252,2.8,2,2,4,2,0,0,1,0,0.71,0.71,1.43,0.71,1.43,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,False,1.0
Bundesliga,2425,Wolfsburg,Aster Vranckx,BEL,MF,21.0,2002.0,14,6,556,6.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0863919183611869,0,1,1.5761092752218246,1.4897173568606377,0.16187050359712232,0.0,AM,heuristic,False,1.0
Bundesliga,2425,Wolfsburg,Bence Dárdai,HUN,MF,18.0,2006.0,21,16,1304,14.5,1,1,2,1,0,0,0,0,0.07,0.07,0.14,0.07,0.14,1.1589803658425808,1.1589803658425808,1.495081041008234,1,11,3.533677311614156,1.5043751318007708,0.75920245398773,0.0,AM,heuristic,True,1.0
Bundesliga,2425,Wolfsburg,Kevin Paredes,USA,MF,21.0,2003.0,2,2,123,1.4,0,1,1,0,0,0,1,0,0.0,0.73,0.73,0.0,0.73,0.2548681795597076,0.2548681795597076,0.0828192085027694,0,2,0.3376874029636383,0.0,1.4634146341463417,0.0,AM,heuristic,False,1.0
Serie A,2425,Atalanta,Alberto Manzoni,ITA,MF,19.0,2005.0,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0327237732708454,0.0327237732708454,0.0,0,0,0.0327237732708454,0.0,0.0,0.0,CM,heuristic,False,1.0
Serie A,2425,Atalanta,Federico Cassa,ITA,MF,18.0,2006.0,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Serie A,2425,Atalanta,Ibrahim Sulemana,GHA,MF,21.0,2003.0,9,3,283,3.1,2,0,2,2,0,0,1,0,0.64,0.0,0.64,0.64,0.64,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Serie A,2425,Atalanta,Marco Palestra,ITA,MF,19.0,2005.0,9,2,222,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2432294562458992,0,3,1.3319834247231483,1.0887539610266683,1.2162162162162162,0.0,AM,heuristic,False,1.0
Serie A,2425,Atalanta,Vanja Vlahović,SRB,MF,20.0,2004.0,3,0,60,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Serie A,2425,Bologna,Benjamín Domínguez,ARG,MF,20.0,2003.0,24,16,1281,14.2,3,2,5,3,0,0,0,0,0.21,0.14,0.35,0.21,0.35,2.4306969847530127,2.4306969847530127,0.7319683395326138,3,10,6.142895981669426,3.652416937053204,0.702576112412178,0.0,AM,heuristic,True,1.0
Serie A,2425,Bologna,Estanis,ESP,FW,20.0,2003.0,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,False,1.0
Serie A,2425,Bologna,Giovanni Fabbian,ITA,MF,21.0,2003.0,30,9,1023,11.4,3,1,4,3,0,0,2,0,0.26,0.09,0.35,0.26,0.35,2.881918359547853,2.881918359547853,1.5135211404412985,3,10,3.6327195819467306,1.3713714592158794,0.8797653958944281,0.0,AM,heuristic,True,1.0
Serie A,2425,Bologna,Kacper Urbanski,POL,MF,19.0,2004.0,7,1,247,2.7,1,0,1,1,0,0,2,0,0.36,0.0,0.36,0.36,0.36,0.6933421511203051,0.6933421511203051,0.8474208787083626,1,13,2.1637091329321265,0.8631252218037844,4.7368421052631575,0.0,AM,heuristic,False,1.0
Serie A,2425,Bologna,Samuel Iling-Junior,ENG,MF,20.0,2003.0,7,0,118,1.3,1,0,1,1,0,0,0,0,0.76,0.0,0.76,0.76,0.76,0.1766015514731407,0.1766015514731407,0.0679608359932899,1,1,0.4406674802303314,0.2640659213066101,0.7627118644067796,0.0,AM,heuristic,False,1.0
Serie A,2425,Bologna,Santiago Castro,ARG,FW,19.0,2004.0,36,27,2294,25.5,8,4,12,8,0,1,7,0,0.31,0.16,0.47,0.31,0.47,7.774717587046325,8.536016429774463,3.1317079812288284,8,29,12.768449267372487,4.18105199560523,1.137750653879686,0.0,Winger,heuristic,True,1.0
Serie A,2425,Cagliari,Adam Obert,SVK,"DF,MF",21.0,2002.0,21,13,1077,12.0,1,1,2,1,0,0,4,0,0.08,0.08,0.17,0.08,0.17,1.016501558944583,1.016501558944583,0.4556614402681589,1,10,3.512360665947199,2.2209675293415785,0.8356545961002785,0.0,AM,heuristic,True,1.0
Serie A,2425,Cagliari,Kingstone Mutandwa,ZAM,FW,21.0,2003.0,6,0,127,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2073217704892158,0.2073217704892158,0.0,0,0,1.0372788980603218,0.8299571257084608,0.0,0.0,Winger,heuristic,False,1.0
Serie A,2425,Cagliari,Matteo Prati,ITA,MF,20.0,2003.0,12,8,570,6.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0736525598913431,0.0736525598913431,0.5021635591983795,0,6,1.219874769449234,0.9838402755558492,0.9473684210526315,0.0,AM,heuristic,False,1.0
Serie A,2425,Como,Ali Jasim,IRQ,MF,20.0,2004.0,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Serie A,2425,Como,Assane Diao,SEN,"MF,FW",18.0,2005.0,15,14,1252,13.9,8,1,9,8,0,0,2,0,0.58,0.07,0.65,0.58,0.65,1.158294815570116,1.158294815570116,1.7619872577488422,1,8,2.881862808018923,0.0948665142059326,0.5750798722044728,0.0,Winger,heuristic,True,1.0
Serie A,2425,Como,Máximo Perrone,ARG,MF,21.0,2003.0,26,20,1857,20.6,0,3,3,0,0,0,6,0,0.0,0.15,0.15,0.0,0.15,0.9457318838685752,0.9457318838685752,1.9598194928839805,0,30,9.632720220834017,7.242648001760244,1.4539579967689822,0.0,AM,heuristic,True,1.0
Serie A,2425,Como,Nicolás Paz,ARG,"MF,FW",19.0,2004.0,35,30,2687,29.9,6,8,14,6,0,1,6,0,0.2,0.27,0.47,0.2,0.47,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,True,1.0
Serie A,2425,Empoli,Ismael Konate,ITA,FW,18.0,2006.0,12,0,116,1.3,0,1,1,0,0,0,0,0,0.0,0.78,0.78,0.0,0.78,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,False,1.0
Serie A,2425,Empoli,Jacopo Bacci,ITA,MF,19.0,2005.0,3,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5372961163520813,0.5372961163520813,0.0,0.0,CM,heuristic,False,1.0
Serie A,2425,Empoli,Jacopo Fazzini,ITA,MF,21.0,2003.0,20,16,1383,15.4,4,1,5,4,0,0,1,1,0.26,0.07,0.33,0.26,0.33,3.692545833066106,3.692545833066106,1.0941042816266418,4,12,6.923686906695366,2.6492027305066586,0.7809110629067245,0.0,AM,heuristic,True,1.0
Serie A,2425,Empoli,Thomas Campaniello,ITA,FW,16.0,2008.0,3,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3638376891613006,0.3638376891613006,0.0,0,0,0.3746410859748721,0.3746410859748721,0.0,0.0,Winger,heuristic,False,1.0
Serie A,2425,Fiorentina,Alessandro Bianco,ITA,MF,21.0,2002.0,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.3939758026972413,1.3939758026972413,1.4734479561448095,1,18,6.815836355090141,4.914733601734042,90.0,0.0,AM,heuristic,False,1.0
Serie A,2425,Fiorentina,Cher Ndour,ITA,MF,20.0,2004.0,9,4,406,4.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.1504337266087532,0.1504337266087532,0.0,0,0,1.4026796147227287,1.3219382259994743,0.0,0.0,CM,heuristic,False,1.0
Serie A,2425,Fiorentina,Maat Daniel Caprini,ITA,FW,18.0,2006.0,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,False,1.0
Serie A,2425,Fiorentina,Tommaso Rubino,ITA,FW,17.0,2006.0,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0910502225160598,0,1,0.0910502225160598,0.0,11.25,0.0,Winger,heuristic,False,1.0
Serie A,2425,Genoa,Brooke Norton-Cuffy,ENG,"MF,DF",20.0,2004.0,14,8,719,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2189343944191932,0.2189343944191932,0.1128443405032157,0,2,1.3186640366911888,0.9868852980434896,0.25034770514603616,0.0,AM,heuristic,True,1.0
Serie A,2425,Genoa,Fabio Miretti,ITA,MF,20.0,2003.0,25,22,1677,18.6,3,3,6,3,0,0,2,0,0.16,0.16,0.32,0.16,0.32,3.491154466755688,3.491154466755688,2.238197275437414,3,22,6.609325652010739,2.104139558970928,1.180679785330948,0.0,AM,heuristic,True,1.0
Serie A,2425,Genoa,Federico Accornero,ITA,MF,20.0,2004.0,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Serie A,2425,Genoa,Honest Ahanor,ITA,"MF,DF",16.0,2008.0,6,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6984457075595856,0.6984457075595856,0.064913185313344,0,2,0.5303681567311287,0.0726009905338287,0.6666666666666667,0.0,AM,heuristic,False,1.0
Serie A,2425,Genoa,Jeff Ekhator,ITA,"FW,MF",17.0,2006.0,24,6,769,8.5,1,1,2,1,0,0,1,0,0.12,0.12,0.23,0.12,0.23,1.3274079076945782,1.3274079076945782,1.373926709406078,1,10,2.3448909549042583,0.5531844501383603,1.1703511053315994,0.0,Winger,heuristic,True,1.0
